city,geoid,feature label,feature id,shid,Housing Built 1939 or Earlier (2020-2024),Housing Built 1940 to 1949 (2020-2024),Housing Built 1950 to 1959 (2020-2024),Housing Built 1960 to 1969 (2020-2024),Housing Built 1970 to 1979 (2020-2024),Housing Built 1980 to 1989 (2020-2024),Housing Built 1990 to 1999 (2020-2024),Housing Built 2000 to 2009 (2020-2024),Housing Built 2010 to 2019 (2020-2024),Housing Built 2020 or Later (2020-2024),Renter Excessive Housing Costs (2020-2024),Home Owner Excessive Housing Costs (2020-2024),Median Home Rent (2020-2024),Median Household Income (2020-2024),Rental Vacancy Rate (2020-2024),Homeowner Vacancy Rate (2020-2024),Total Housing Units (2020-2024),Percent Change in Population (Difference Decennial Census 2020 - 2010),Per Capita Income (2020-2024),Income 49% and Below Poverty Level (2020-2024),Income 50% to 99% the Poverty Level (2020-2024),Income 100% to 124% the Poverty Level (2020-2024),Income 125% to 149% the Poverty Level (2020-2024),Income 150% to 184% the Poverty Level (2020-2024),Income 185% to 199% the Poverty Level (2020-2024),Income 200% and Over the Poverty Level (2020-2024),Unemployment Rate (2020-2024),Labor Force Participation Rate (2020-2024),Commute Mean Travel Time (2020-2024),Commute Transportation by Public Transit (2020-2024),No Vehicles Available (2020-2024),Total Population (2020-2024),data_source,Transit_Accessibility_Index,Expected_Rent_From_Income,Income_Rent_Mismatch_Ratio,Walkability_Premium_Index,Luxury_Vacancy_Flag,Vacancy_Quality_Score,Housing_Age_Diversity_Index,Economic_Stress_Index,Transit_Accessibility_Index_Std,Income_Rent_Mismatch_Ratio_Std,Walkability_Premium_Index_Std,Vacancy_Quality_Score_Std,Economic_Stress_Index_Std,Comprehensive_Mismatch_Score,Basic_Rent_Waste,Rent_Per_Commute_Minute,Commute_Rent_Mismatch,Comprehensive_Rent_Waste_Score,Total_Monthly_Location_Cost,Time_Value_Rent_Waste,Population_Growth_Score,New_Development_Score,Economic_Vitality_Score,Ultra_Recent_Boost,City_Boom_Score,Boom_Category,exclusion_reason
Columbus,43156,ZIP Code 43156,publicpolygonfeature:5:46463,country:us/state:oh/zip:43156,50,1,5,10,26,6,3,12,2,0,3,13,850.0,93542.0,0.0,0.0,115,-5.77559,33744.0,0,13,0,3,0,6,215,11.851851851851851,66.83168316831683,25.80808080808081,0,0,237,original_complete_data,29.217391304347828,1596.8154,0.5323094955121299,15.83038266285568,0,0.5173937941922997,1.6437471840847686,13.720734444467094,1.0525234237628425,-1.8329719189250784,-0.5007326124775757,-1.1511747909057344,-0.0067576177883227,0.4540377677090603,5.328500939548792,0.74853228962818,-1211.7061132204258,14.442242355605886,1323.1481481481485,350.7662037037038,0.0,2.2254974207811347,5.838250853029446,0.0,2.1272119394917017,STABLE/DECLINE,TinyPopulation
Columbus,43158,ZIP Code 43158,publicpolygonfeature:5:46465,country:us/state:oh/zip:43158,18,0,0,0,0,0,16,0,0,0,15,2,956.0,,0.0,0.0,34,-4.2949,15271.0,58,44,0,0,16,0,42,0.0,50.427350427350426,9.576271186440678,0,0,160,original_complete_data,31.76470588235294,,,24.742263121475553,0,0.9127357189853904,0.6914160776171183,35.5,1.240341291537988,,1.051619720911,-1.1337553442485728,3.9881115335278055,,1.872871706156603,2.2688656476267095,-1993.329406898965,3.96942242355606,1131.5649717514125,159.18302730696803,0.0,0.0,26.10357201868189,0.0,6.525893004670473,STABLE/DECLINE,TinyPopulation
Columbus,43317,ZIP Code 43317,publicpolygonfeature:5:46497,country:us/state:oh/zip:43317,49,1,3,6,2,2,2,2,4,0,4,11,1083.0,56875.0,0.0,0.0,71,-1.43033,29197.0,8,6,1,6,25,4,94,0.0,49.664429530201346,28.71212121212121,0,0,173,original_complete_data,44.7887323943662,1277.8125,0.8475421863536317,14.235954097521436,0,1.584021000681041,1.22273701538283,8.114241001564945,2.200625078414817,-0.5884258494615389,-0.7784646708585876,-1.104177357642789,-1.035130573937712,0.1237780122734223,9.866441464178614,0.8572559366754617,-819.9010281131352,32.45186862967158,1609.3888888888887,637.0069444444442,0.0,7.209357841967059,29.610892451710697,0.0,9.565530465517792,STABLE/DECLINE,TinyPopulation
Columbus,43321,ZIP Code 43321,publicpolygonfeature:5:46245,country:us/state:oh/zip:43321,59,4,9,6,8,15,0,39,19,0,8,30,850.0,48125.0,0.0,0.0,159,-5.78421,25964.0,9,38,76,2,26,0,227,3.278688524590164,60.797342192691026,28.202614379084967,0,0,378,original_complete_data,27.16981132075472,1201.6875,0.7073386383731212,14.515692715378034,0,0.5173937941922997,1.7184325368145603,12.172362721079084,0.9015518437553596,-1.1419527508060447,-0.7297372560122001,-1.1511747909057344,-0.290768224884371,0.1395854136772528,5.900458450938785,0.68497840514063,-1080.7629944516525,22.90203850509626,1367.0479302832246,394.6659858387801,0.0,15.291546743417546,26.316799176223935,0.0,11.166663817081249,STABLE/DECLINE,TinyPopulation
Columbus,43350,ZIP Code 43350,publicpolygonfeature:5:6671676,country:us/state:oh/zip:43350,17,6,10,0,0,0,1,16,5,0,2,10,983.0,70583.0,0.0,0.0,55,0.91322,30165.0,1,10,0,13,0,0,122,7.042253521126761,62.28070175438597,28.05084745762712,0,8,146,original_complete_data,36.0,1397.0721,0.7036143660731612,24.780836705786395,0,1.1435729502404164,1.5646123904638989,12.572953147137984,1.5526167825376287,-1.156656265343684,1.0583388184000355,-1.1235842579453983,-0.2172897904856163,0.5589607387087143,8.00102825142022,0.7964432848118648,-956.0622449872344,26.67044167610419,1497.265536723164,524.8835922787194,0.0061808299263393,11.633281972265024,17.39639341443189,0.0,7.841246235761699,STABLE/DECLINE,TinyPopulation
Columbus,43740,ZIP Code 43740,publicpolygonfeature:5:46615,country:us/state:oh/zip:43740,26,19,26,18,14,8,1,3,0,0,1,12,744.0,66806.0,0.0,0.0,115,1.35157,31347.0,4,17,6,2,28,5,199,11.03448275862069,60.416666666666664,31.90082644628099,0,0,261,original_complete_data,37.04347826086956,1364.2122,0.5453697012825425,12.48523372024929,0,0.1565447890120291,1.83823452803745,13.620256538397468,1.629554222349134,-1.7814099197093165,-1.0834210574919672,-1.1670744200693175,-0.0251878116955923,0.4606276059906242,4.813718783110788,0.5300518134715027,-984.5292785368296,31.591166477916193,1328.8484848484848,356.4665404040403,0.0091476580709385,0.0,10.733459625684342,0.0,2.686566586745914,STABLE/DECLINE,TinyPopulation
Charlotte,28077,ZIP Code 28077,publicpolygonfeature:5:40641,country:us/state:nc/zip:28077,23,2,0,9,19,59,8,12,12,0,13,8,845.0,31366.0,15.306122448979592,0.0,144,-18.35803,13614.0,24,89,0,86,0,0,59,0.0,34.50292397660819,,0,2,258,original_complete_data,10.416666666666666,1055.8842,0.8002771516043142,15.97222222222222,0,4.838371453233275,1.7332159089755366,20.436046511627907,-0.3336862122854304,-0.7750293170882417,-0.4760257089265425,-0.9607850671802692,1.225000769571368,0.2194352832442286,5.7503766142183474,0.6881215436422624,-1101.8380274729543,21.34909399773499,1356.6586402305302,384.2766957860857,0.0,10.663841807909604,48.47210218810283,0.0,15.317178089398588,STABLE/DECLINE,TinyPopulation
Louisville,40070,ZIP Code 40070,publicpolygonfeature:5:45702,country:us/state:ky/zip:40070,35,43,0,3,25,7,53,0,0,4,0,4,1523.0,,0.0,13.88888888888889,170,2.25486,52417.0,8,0,0,0,47,0,305,0.0,71.57190635451505,23.014705882352946,0,0,360,original_complete_data,27.52941176470588,,,17.364051674165676,0,4.619397926609199,1.6091599692809015,1.3594771241830066,0.9280658005383478,,-0.233584205426173,-0.9704334182079396,-2.274125422931708,,13.255903593137685,1.5039790880046469,-691.4595467469017,31.44394110985278,1944.936274509804,972.5543300653596,0.0152612800504868,3.010967098703889,26.10357201868189,2.738205365402406,7.70834511883955,STABLE/DECLINE,TinyPopulation
Louisville,40202,ZIP Code 40202,publicpolygonfeature:5:45466,country:us/state:ky/zip:40202,1163,311,336,427,154,319,248,547,857,15,1037,47,958.0,35584.0,15.87651598676957,0.0,4377,-10.24127,34719.0,890,945,285,290,259,179,2404,6.309251389342922,43.944835512139065,17.57531380753138,100,1311,7261,original_complete_data,25.362403043516306,1092.5808,0.8768230230661201,41.3169000292782,0,9.500614988796816,2.0340674352599284,23.583618069298065,0.768288535108214,-0.4728244182018163,3.9387406151336375,-0.755358580695313,1.802345147196727,1.0055961806926796,4.356815811881794,1.2388243823787213,-1553.908273759152,4.5271800679501695,1280.2140864714086,307.8321420269641,0.0,25.493817838237632,48.429627562988344,0.3988133242961008,19.795433574647983,STABLE/DECLINE,CollegeTown
Louisville,40203,ZIP Code 40203,publicpolygonfeature:5:45468,country:us/state:ky/zip:40203,4146,791,558,984,1165,683,575,712,672,195,3430,715,809.0,30794.0,10.271862863265032,3.8111736682546553,10481,-8.12278,23941.0,4226,3142,1401,696,859,417,6270,11.829808165272995,57.49027925061859,19.06277169187967,713,3135,17742,original_complete_data,33.06440711311344,1050.9078,0.7698106341964538,40.471701365178134,0,2.835585727129663,1.9544754588886597,33.96258032091277,1.3361704898686233,-0.8953118435894661,3.791516230281887,-1.049031258473654,3.7061098088621343,1.450665305227437,3.2997567792451923,0.9645168044579704,-1621.5678503997551,2.1857304643261606,1158.4841476844606,186.10220324001617,0.0,10.585498537304792,46.87535486149397,2.1651442577781164,15.11100270234274,STABLE/DECLINE,CollegeTown
Louisville,47114,ZIP Code 47114,publicpolygonfeature:5:47982,country:us/state:in/zip:47114,43,11,12,11,38,10,2,75,12,0,20,3,848.0,103427.0,34.48275862068966,0.0,214,-2.4639,38533.0,47,29,59,1,9,6,333,7.423580786026202,58.567774936061376,48.83248730964467,0,17,484,original_complete_data,18.504672897196254,1682.8149,0.5039175728715024,8.749855991902287,0,5.264470833883767,1.8118868166705169,13.907477381285783,0.2626563430811701,-1.945063896545103,-1.7340830989782356,-0.9420103940014116,0.027495768563066,0.191660259217207,10.768771129351355,0.3946701946701947,45.36481049625172,56.60815402038506,1743.2622673434855,770.8803228990413,0.0,7.175669253920482,3.7181422739019303,0.0,3.082236344651627,STABLE/DECLINE,TinyPopulation
Louisville,47160,ZIP Code 47160,publicpolygonfeature:5:48023,country:us/state:in/zip:47160,18,0,1,6,0,0,0,0,0,0,1,0,950.0,66250.0,0.0,20.0,25,-4.19335,22167.0,4,0,0,0,10,0,40,7.4074074074074066,79.41176470588235,30.833333333333332,0,0,55,original_complete_data,45.599999999999994,1359.375,0.6988505747126437,13.071328015016425,0,0.8755894978638918,0.7077858865682289,9.22798353909465,2.26044122880348,-1.175463825554682,-0.9813298265455876,-1.1353920707801182,-0.8308419722701664,0.3058232094487138,8.31755198281217,0.7002457002457003,-836.9042702956358,34.187429218573044,1515.2777777777778,542.8958333333334,0.0,0.0,18.382066745983774,0.0,4.595516686495944,STABLE/DECLINE,TinyPopulation
SanAntonio,78202,ZIP Code 78202,publicpolygonfeature:5:59767,country:us/state:tx/zip:78202,1399,779,737,532,241,145,145,417,814,199,987,760,1275.0,47478.0,12.943820224719104,5.409643277146217,5408,-3.32476,33956.0,1232,1205,356,635,1081,438,5164,11.285097192224622,66.76089517078915,21.32591562355123,100,621,10224,original_complete_data,32.73221263809021,1196.0585999999998,1.0660012812081283,26.329353433688695,0,29.254164160325463,2.065457830005867,24.427677810823724,1.311677222125301,0.274055789463493,1.3280735356700928,0.1150168449900492,1.957167090787571,0.8603416442307674,9.215712358275978,1.358782114624506,-1031.809667084152,17.502831257078142,1665.9751197651058,693.5931753206613,0.0,23.96998169692107,48.26803200401057,4.28224332061591,19.686226842140556,STABLE/DECLINE,CollegeTown
SanAntonio,78229,ZIP Code 78229,publicpolygonfeature:5:59515,country:us/state:tx/zip:78229,213,90,503,1935,4656,5622,2140,1925,1909,235,7635,764,1292.0,46574.0,11.536061891689544,6.195786864931847,19228,12.38517,27023.0,4634,4678,3900,1899,3458,1046,15476,4.031976017986509,70.26876673272835,21.461432753779057,698,1575,35664,original_complete_data,3.2979444419090114,1188.1938,1.0873647043100207,23.950683333063903,0,29.45078101653352,1.8622597951251467,22.32560784871385,-0.8585617973749614,0.3583990857782622,0.9137351591386852,0.1236801225830024,1.571594196966656,0.6767675131408727,9.48559296196549,1.3682048491597487,-1007.3990231518628,18.4881087202718,1685.4596004859493,713.0776560415048,0.0838249593513072,14.268739444242684,50.38443608918401,1.4222917665361203,17.048298767995373,STABLE/DECLINE,CollegeTown
SanAntonio,78670,ZIP Code 78670,publicpolygonfeature:5:59986,country:us/state:tx/zip:78670,10,0,2,10,12,5,2,6,0,0,5,12,1225.0,78625.0,0.0,0.0,47,9.50153,35392.0,0,2,13,0,8,0,107,19.607843137254903,64.55696202531645,35.9375,0,0,130,original_complete_data,15.31914893617021,1467.0375,0.8350161464856898,10.268946503988737,0,2.6851411267826015,1.7769366068778132,22.31565810539528,0.0277822041457675,-0.6378789491447469,-1.469474107417431,-1.055660106886266,1.5697691619329666,0.0008323623726547,15.708295704754342,0.7747035573122529,-282.78707179727826,58.77406568516421,1883.8541666666667,911.4722222222224,0.0643079881846778,0.0,21.344804465315676,0.0,5.358708912193556,STABLE/DECLINE,TinyPopulation
SanFrancisco,94104,ZIP Code 94104,publicpolygonfeature:5:63572,country:us/state:ca/zip:94104,230,0,0,0,0,44,0,27,0,0,68,32,773.0,,5.347593582887701,0.0,301,18.75199,80845.0,0,43,0,49,12,31,363,34.32835820895522,55.371900826446286,30.777027027027028,55,193,498,original_complete_data,50.26484676246514,,,57.98596324763208,0,1.306931353398599,0.7029568417360674,35.42503336763194,2.604388372194828,,6.842309542316108,-1.1163864051214096,3.9743607536283823,,5.14090401159359,0.5708212753218241,-1016.983334812992,28.813703284258207,1337.2454954954956,364.8635510510511,0.1269166914548705,0.0,26.10357201868189,0.0,6.570313846679677,STABLE/DECLINE,TinyPopulation
SanFrancisco,94516,ZIP Code 94516,publicpolygonfeature:5:63614,country:us/state:ca/zip:94516,34,4,2,10,13,2,5,0,7,0,6,3,1292.0,113333.0,0.0,0.0,77,0.58964,56162.0,6,3,0,0,0,4,201,0.9345794392523364,58.46994535519126,34.166666666666664,0,0,214,original_complete_data,31.16883116883116,1768.9971,0.730357330715805,11.24120131393712,0,3.053950036488908,1.6651979259294376,4.709417270164934,1.1964064280856574,-1.051074412640027,-1.300117928339444,-1.0394097506087798,-1.659661518544497,-0.0972452577452073,16.195340398948517,0.8594235033259424,-312.623650868137,58.28425821064553,1918.3888888888887,946.0069444444442,0.0039907848686699,11.633281972265024,11.36224924362519,0.0,6.331943677289839,STABLE/DECLINE,TinyPopulation
SanFrancisco,94595,ZIP Code 94595,publicpolygonfeature:5:63671,country:us/state:ca/zip:94595,386,687,1315,2630,2211,1231,920,299,149,0,1094,3133,2557.0,100552.0,2.9142857142857146,1.893309453754637,9828,7.95324,86558.0,444,302,190,429,291,173,14717,5.8714576773476574,35.13601457763894,27.749380421313507,177,862,16988,original_complete_data,14.995519353889966,1657.8024,1.542403364840104,20.904136525365193,0,31.177815770133993,1.9223249021987776,14.737241628352589,0.0039204406173547,2.154902408149137,0.3830599478106137,0.199776250716016,0.1796955562473717,0.7716233863201131,32.8806482399138,2.0942318524344756,601.4522755779003,77.73782559456399,3065.7386410574145,2093.35669661297,0.0538288953410563,1.940064016335203,44.86529753650508,0.0,11.817183702396202,STABLE/DECLINE,Retirement
Indianapolis,46016,ZIP Code 46016,publicpolygonfeature:5:47561,country:us/state:in/zip:46016,4382,937,945,647,740,559,477,258,166,4,2065,647,870.0,36029.0,10.417103332634667,3.770437103770437,9115,-7.65444,21818.0,2335,2232,1260,1045,1791,1147,7160,9.579064313047772,57.90978626063335,23.902155372926035,54,1131,17834,original_complete_data,41.35424916726087,1096.4523,0.7934681700243595,25.56249111180701,0,5.845599976400847,1.7154028059874045,23.78273080896153,1.9473947462861516,-0.8019113363349163,1.1944944868612202,-0.9164048422899502,1.83886746881898,0.9017756750517452,5.140279727156045,0.8272361619372551,-1295.9300938912163,9.498867497168742,1308.2061818369773,335.82423739253284,0.0,2.3866415017153697,41.802859268916414,0.0510691071989477,11.17181417846361,STABLE/DECLINE,CollegeTown
Indianapolis,46063,ZIP Code 46063,publicpolygonfeature:5:47594,country:us/state:in/zip:46063,40,11,18,7,8,24,1,1,0,0,7,16,733.0,48750.0,0.0,0.0,110,-8.1411,21571.0,22,72,15,5,18,10,87,11.827956989247312,53.44827586206896,19.65277777777778,0,7,229,original_complete_data,37.63636363636364,1207.125,0.6072279175727452,23.664423446098716,0,0.132665075433923,1.6778538829501706,29.32743597879533,1.67326867678749,-1.5371922285095627,0.8638718103707893,-1.1681266014110254,2.8559068900810485,1.120152888695937,2.621494026019121,0.847671056858336,-1665.3038479587049,1.6194790486976216,1093.300925925926,120.91898148148164,0.0,0.0,20.044789596651885,0.0,5.011197399162971,STABLE/DECLINE,TinyPopulation
Indianapolis,46102,ZIP Code 46102,publicpolygonfeature:5:6703026,country:us/state:in/zip:46102,90,22,17,9,5,15,24,10,0,0,6,42,1042.0,64500.0,0.0,8.16326530612245,192,0.47057,32183.0,17,19,11,29,11,10,293,1.530612244897959,63.84364820846905,31.85483870967742,0,0,390,original_complete_data,40.3125,1344.15,0.7752110999516423,12.510482735653412,0,1.4035964980909057,1.6695134043945354,9.821559392987965,1.8705847955086168,-0.8739906779103912,-1.0790229545146723,-1.112127172224581,-0.7219651204939537,0.1437405167786306,10.335520426996236,0.7434292289988492,-689.04408047108,40.78992072480182,1626.005376344086,653.6234318996416,0.0031848986426463,0.0,22.71732904112843,0.0,5.680446974807034,STABLE/DECLINE,TinyPopulation
Indianapolis,46103,ZIP Code 46103,publicpolygonfeature:5:47606,country:us/state:in/zip:46103,55,0,23,19,10,5,7,0,6,0,6,11,950.0,93750.0,0.0,0.0,125,7.17101,36637.0,6,10,6,7,13,2,317,2.8846153846153846,64.59627329192547,34.796954314720814,0,0,361,original_complete_data,37.44,1598.625,0.5942606927828603,10.895149437717809,0,0.8755894978638918,1.5970417284288194,6.621058313800695,1.658790449477506,-1.5883871366297226,-1.3603963892116333,-1.1353920707801182,-1.3090181135068926,0.1807836413206155,9.523684551819072,0.6204827266096412,-620.1568839966938,43.7202718006795,1587.944162436548,615.5622179921037,0.0485346282495773,6.142372881355932,8.337335261236092,0.0,3.9440327996031543,STABLE/DECLINE,TinyPopulation
Indianapolis,46111,ZIP Code 46111,publicpolygonfeature:5:47613,country:us/state:in/zip:46111,54,17,35,0,9,6,67,0,0,0,26,8,587.0,74167.0,0.0,0.0,188,-9.05562,35715.0,29,24,37,5,0,20,333,3.8314176245210727,68.6842105263158,21.020833333333332,0,29,448,original_complete_data,33.829787234042556,1428.2529,0.4109916388057045,29.25663583174416,0,0.0265330150867845,1.5117242446057737,11.17589891449637,1.392603277397742,-2.3119376674223933,1.8379741881988672,-1.1728029629297263,-0.4735449356586715,0.9422057510013504,1.1695125953802674,0.6346517704297685,-1736.4928437353356,2.242355605889015,972.3819444444443,0.0,0.0,0.0,3.038871812420752,0.0,0.759717953105188,STABLE/DECLINE,TinyPopulation
Jacksonville,32079,ZIP Code 32079,publicpolygonfeature:5:42946,country:us/state:fl/zip:32079,66,13,84,19,11,15,0,0,0,7,135,0,1837.0,41094.0,3.8461538461538463,0.0,215,4.87309,31075.0,27,10,12,13,39,2,187,0.0,4.77326968973747,3.5,0,41,419,original_complete_data,45.48837209302325,1140.5178,1.6106719246293215,41.42720417316905,0,30.38394154592408,1.5631334774837224,17.66158781074579,2.252210711986435,2.424428286086483,3.957954393409329,0.1647967839965238,0.716094743907024,1.9118373556199897,0.0,11.928571428571429,-1444.6053496011264,28.8788221970555,1901.1666666666667,928.7847222222224,0.0329819107178393,4.166338194718171,90.88916726179605,3.788912075382398,24.36262815015394,STABLE/DECLINE,Retirement
Jacksonville,32209,ZIP Code 32209,publicpolygonfeature:5:41320,country:us/state:fl/zip:32209,1809,1079,3874,4960,1984,832,1047,1286,619,158,4589,2040,1062.0,30514.0,14.31123018530922,2.8301886792452833,17648,8.98826,19820.0,7587,5445,2674,2632,2597,2295,10506,12.874870734229576,50.57012967655389,23.54914711148808,919,2917,34657,original_complete_data,24.050254271422173,1048.4718,1.012902779073314,28.64077271710808,0,15.02868451395364,2.0017862282262753,32.46300246651101,0.6715415582305114,0.0644216555483938,1.7306975536555294,-0.5117823086848332,3.431049233689316,0.8255403646753806,7.570449885944987,1.0249357873597509,-1123.2340632585974,13.609852774631936,1493.7343637106146,521.3524192661702,0.0608340886026579,5.634046975121779,67.25082340487998,1.0418772115070916,18.628399595918168,STABLE/DECLINE,CollegeTown
Jacksonville,32254,ZIP Code 32254,publicpolygonfeature:5:43011,country:us/state:fl/zip:32254,668,1268,1511,801,868,390,169,324,197,47,1442,983,1187.0,34953.0,10.677083333333332,0.772626931567329,6243,6.00571,20608.0,2196,2504,1439,768,1138,836,4948,9.827070169604257,56.27397772995227,25.10242641209228,189,818,13927,original_complete_data,33.671134173325754,1087.0911,1.0919048090817778,25.389686245602316,0,22.49512305547468,2.0143758863161647,28.61351493830162,1.3809055154341745,0.3763235260815804,1.164393764738732,-0.182798156647153,2.7249556817461427,0.9359209465546096,9.92406544889783,1.0746878522578718,-913.2942493411838,23.482446206115515,1647.2111508883586,674.8292064439141,0.0406476775551517,5.001398176126754,65.23578809720516,0.8761116798640565,17.911204332270025,STABLE/DECLINE,CollegeTown
Philadelphia,8023,ZIP Code 08023,publicpolygonfeature:5:34915,country:us/state:nj/zip:08023,70,0,12,0,64,0,0,0,0,0,64,54,2141.0,65944.0,0.0,0.0,146,-2.03442,25703.0,0,0,106,0,0,0,269,0.0,85.36585365853658,19.27203065134099,0,0,375,original_complete_data,33.6986301369863,1356.7128,1.5780790156914566,19.418922636288617,0,8.007663953191594,0.9193459088595,16.164383561643834,1.3829328399396503,2.295750715867732,0.1243518943313827,-0.8211405767234091,0.4414695480891901,0.8859568837666538,17.092198116208575,2.5248554129766863,-278.124694574346,49.90090600226501,2494.3205619412515,1521.9386174968072,0.0,0.0,61.67058986282925,0.0,15.417647465707311,STABLE/DECLINE,TinyPopulation
Philadelphia,8640,ZIP Code 08640,publicpolygonfeature:5:35103,country:us/state:nj/zip:08640,23,0,7,17,44,198,120,340,279,9,455,2,2466.0,92303.0,5.408653846153847,0.0,1037,-15.4703,15935.0,44,118,81,123,151,210,2059,11.981566820276496,25.946829050943116,15.419065898912349,0,6,7984,original_complete_data,1.7357762777242045,1586.0360999999998,1.5548195908025046,21.93936120261205,0,54.13658522821279,1.6454303053615067,19.97953524392075,-0.9737431323529044,2.20392195995332,0.5633847906726183,1.211379207064191,1.1412650358781709,1.3538985298520334,15.451714307452407,3.634815164089023,-163.82093508584967,54.21007927519818,2748.682874813393,1776.300930368949,0.0,35.53928378798032,47.93804234451732,1.0099937823205594,22.747295100755483,STABLE/DECLINE,Retirement
Philadelphia,19358,ZIP Code 19358,publicpolygonfeature:5:38683,country:us/state:pa/zip:19358,34,14,23,0,2,0,2,0,0,0,4,1,1125.0,71875.0,0.0,0.0,75,16.53974,32823.0,8,8,34,10,2,6,123,0.0,66.66666666666666,28.544303797468356,0,4,191,original_complete_data,56.8,1408.3125,0.7988283850352816,18.06142557029346,0,1.867924262109636,1.2277278983339996,4.68411867364747,3.08623641611364,-0.7807490815398489,-0.1121092821566236,-1.0916680905802636,-1.6643019221679118,0.3666767089199497,10.489116536083502,0.8957367466236645,-787.0779868012282,33.57304643261608,1648.31223628692,675.9302918424754,0.1119438032082878,0.0,21.51647432391627,0.0,5.418298912101969,STABLE/DECLINE,TinyPopulation
Philadelphia,19374,ZIP Code 19374,publicpolygonfeature:5:38126,country:us/state:pa/zip:19374,83,0,35,11,0,6,13,50,0,0,36,26,969.0,,46.666666666666664,0.0,198,-8.86711,19078.0,86,134,16,33,4,0,161,0.0,58.30258302583026,16.05960264900662,0,0,434,original_complete_data,35.75757575757576,,,21.18266771499871,0,10.78098126304206,1.4636516300187534,26.5391239584788,1.5347424278339454,,0.4315770418354643,-0.6989434356850381,2.3444598146135904,,3.9780591338807048,1.371312089971884,-1625.7937044138716,4.629105322763308,1263.4260485651214,291.04410412067693,0.0,0.0,26.10357201868189,0.0,6.525893004670473,STABLE/DECLINE,TinyPopulation
