"feature id","feature label","shid","geoid","Employment Industry Agriculture, Fishing, and Mining (2020-2024)","Employment Industry Construction (2020-2024)","Employment Industry Manufacturing (2020-2024)","Employment Industry Wholesale Trade (2020-2024)","Employment Industry Retail Trade (2020-2024)","Employment Industry Transportation (2020-2024)","Employment Industry Information (2020-2024)","Employment Industry Finance and Insurance (2020-2024)","Employment Industry Scientific and Professional (2020-2024)","Employment Industry Education and Health Care (2020-2024)","Employment Industry Arts, Food, and Entertainment (2020-2024)","Employment Industry Public Administration (2020-2024)","Employment Industry Other Services (2020-2024)","Employment Industry Armed Forces (2020-2024)","Male Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Female Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Male Employed in Construction Industry (2020-2024)","Female Employed in Construction Industry (2020-2024)","Male Employed in Manufacturing Industry (2020-2024)","Female Employed in Manufacturing Industry (2020-2024)","Male Employed in Wholesale Trade Industry (2020-2024)","Female Employed in Wholesale Trade Industry (2020-2024)","Male Employed in Retail Trade Industry (2020-2024)","Female Employed in Retail Trade Industry (2020-2024)","Male Employed in Transportation Industry (2020-2024)","Female Employed in Transportation Industry (2020-2024)","Male Employed in Information Industry (2020-2024)","Female Employed in Information Industry (2020-2024)","Male Employed in Finance and Insurance Industry (2020-2024)","Female Employed in Finance and Insurance Industry (2020-2024)","Male Employed in Scientific and Professional Industry (2020-2024)","Female Employed in Scientific and Professional Industry (2020-2024)","Male Employed in Education and Health Care Industry (2020-2024)","Female Employed in Education and Health Care Industry (2020-2024)","Male Employed in Arts, Food, and Entertainment Industry (2020-2024)","Female Employed in Arts, Food, and Entertainment Industry (2020-2024)","Male Employed in Public Administration Industry (2020-2024)","Female Employed in Public Administration Industry (2020-2024)","Male Employed in Other Services Industry (2020-2024)","Female Employed in Other Services Industry (2020-2024)"
"publicpolygonfeature:5:41095","ZIP Code 32202","country:us/state:fl/zip:32202","32202","0","53","36","26","218","81","30","329","120","344","330","36","38","13","0","0","53","0","15","21","26","0","171","47","37","44","8","22","248","81","41","79","83","261","296","34","20","16","21","17"
"publicpolygonfeature:5:41100","ZIP Code 32204","country:us/state:fl/zip:32204","32204","0","219","300","88","467","119","96","556","613","1475","370","207","237","201","0","0","160","59","152","148","58","30","243","224","84","35","96","0","273","283","216","397","397","1078","199","171","76","131","68","169"
"publicpolygonfeature:5:41113","ZIP Code 32205","country:us/state:fl/zip:32205","32205","13","1056","851","201","2410","1340","217","1448","2731","3193","1618","481","932","211","13","0","809","247","648","203","121","80","1347","1063","859","481","98","119","719","729","1318","1413","625","2568","820","798","370","111","455","477"
"publicpolygonfeature:5:41181","ZIP Code 32206","country:us/state:fl/zip:32206","32206","24","617","362","174","1033","828","115","670","1065","1365","719","142","208","34","24","0","501","116","277","85","143","31","604","429","474","354","21","94","269","401","612","453","218","1147","419","300","76","66","94","114"
"publicpolygonfeature:5:41191","ZIP Code 32207","country:us/state:fl/zip:32207","32207","7","1172","1076","561","2379","1219","181","1999","3301","3854","1511","1076","844","40","7","0","1088","84","572","504","462","99","1125","1254","997","222","107","74","1231","768","2231","1070","1174","2680","630","881","840","236","526","318"
"publicpolygonfeature:5:41305","ZIP Code 32208","country:us/state:fl/zip:32208","32208","19","599","820","464","1550","1347","136","1039","1774","2728","1433","543","667","44","19","0","599","0","420","400","390","74","792","758","794","553","0","136","264","775","1012","762","590","2138","660","773","224","319","348","319"
"publicpolygonfeature:5:41320","ZIP Code 32209","country:us/state:fl/zip:32209","32209","162","579","524","245","1718","1438","110","817","1314","2491","1404","513","480","33","64","98","548","31","288","236","201","44","754","964","828","610","25","85","173","644","634","680","366","2125","511","893","121","392","132","348"
"publicpolygonfeature:5:42938","ZIP Code 32065","country:us/state:fl/zip:32065","32065","50","1067","697","424","2737","2059","602","2184","2094","3810","1803","1051","1305","515","50","0","765","302","492","205","407","17","1595","1142","1662","397","247","355","553","1631","997","1097","814","2996","767","1036","671","380","765","540"
"publicpolygonfeature:5:42941","ZIP Code 32072","country:us/state:fl/zip:32072","32072","0","0","8","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42945","ZIP Code 32073","country:us/state:fl/zip:32073","32073","4","1509","882","372","3447","1652","115","1469","2246","5830","2704","900","890","317","4","0","1063","446","732","150","287","85","1564","1883","1113","539","56","59","428","1041","1663","583","1758","4072","1453","1251","541","359","525","365"
"publicpolygonfeature:5:42946","ZIP Code 32079","country:us/state:fl/zip:32079","32079","0","0","0","0","0","0","0","6","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","7","0","7","0","0","0","0"
"publicpolygonfeature:5:42950","ZIP Code 32080","country:us/state:fl/zip:32080","32080","121","620","533","84","753","401","48","993","1472","2006","1192","238","516","59","17","104","487","133","390","143","46","38","314","439","358","43","0","48","623","370","995","477","582","1424","558","634","177","61","321","195"
"publicpolygonfeature:5:42951","ZIP Code 32081","country:us/state:fl/zip:32081","32081","0","692","593","364","916","401","323","1575","2574","2014","748","338","1110","14","0","0","397","295","265","328","280","84","501","415","271","130","257","66","1098","477","1558","1016","597","1417","436","312","96","242","549","561"
"publicpolygonfeature:5:42953","ZIP Code 32082","country:us/state:fl/zip:32082","32082","21","775","761","269","1283","235","294","2366","2473","2605","1319","290","472","9","21","0","665","110","500","261","228","41","465","818","191","44","175","119","1276","1090","1666","807","951","1654","730","589","185","105","208","264"
"publicpolygonfeature:5:42967","ZIP Code 32084","country:us/state:fl/zip:32084","32084","22","1091","962","374","2610","1000","358","1199","2188","3173","2773","948","1010","39","22","0","892","199","766","196","172","202","1291","1319","738","262","160","198","435","764","1018","1170","730","2443","1640","1133","522","426","487","523"
"publicpolygonfeature:5:42981","ZIP Code 32086","country:us/state:fl/zip:32086","32086","25","1096","706","309","2515","509","188","1485","2366","3772","2166","856","894","14","25","0","1008","88","523","183","219","90","1458","1057","373","136","45","143","823","662","1102","1264","1151","2621","1263","903","489","367","354","540"
"publicpolygonfeature:5:42990","ZIP Code 32210","country:us/state:fl/zip:32210","32210","105","2608","2166","856","3656","3958","236","3359","3979","6152","3034","1056","1270","366","105","0","2236","372","1727","439","599","257","1815","1841","2910","1048","94","142","1365","1994","2196","1783","655","5497","1481","1553","474","582","684","586"
"publicpolygonfeature:5:42992","ZIP Code 32211","country:us/state:fl/zip:32211","32211","11","1567","766","213","2375","1163","250","1635","2346","3226","1528","774","854","481","11","0","1312","255","540","226","213","0","1258","1117","943","220","62","188","713","922","1080","1266","735","2491","860","668","363","411","520","334"
"publicpolygonfeature:5:42993","ZIP Code 32212","country:us/state:fl/zip:32212","32212","0","0","0","0","0","0","0","0","0","44","0","18","0","1460","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","0","0","8","10","0","0"
"publicpolygonfeature:5:42997","ZIP Code 32216","country:us/state:fl/zip:32216","32216","48","1719","1102","494","2609","1361","274","2704","2501","4121","1664","858","1320","276","12","36","1434","285","658","444","316","178","1056","1553","994","367","143","131","1414","1290","1368","1133","1271","2850","975","689","503","355","623","697"
"publicpolygonfeature:5:43001","ZIP Code 32217","country:us/state:fl/zip:32217","32217","0","1200","483","215","1403","502","32","1154","1348","2340","907","346","418","97","0","0","964","236","340","143","117","98","526","877","403","99","0","32","438","716","759","589","614","1726","422","485","188","158","109","309"
"publicpolygonfeature:5:43007","ZIP Code 32223","country:us/state:fl/zip:32223","32223","0","937","824","284","1143","498","229","1693","1892","2611","869","701","692","111","0","0","789","148","726","98","132","152","659","484","284","214","140","89","815","878","1115","777","600","2011","468","401","555","146","197","495"
"publicpolygonfeature:5:43011","ZIP Code 32254","country:us/state:fl/zip:32254","32254","0","389","342","161","755","726","49","233","612","1133","637","133","253","0","0","0","382","7","267","75","115","46","354","401","412","314","49","0","119","114","347","265","77","1056","248","389","42","91","107","146"
"publicpolygonfeature:5:43013","ZIP Code 32256","country:us/state:fl/zip:32256","32256","79","1449","1055","931","3948","1341","568","5991","4861","6951","3448","1498","1986","413","60","19","1243","206","712","343","662","269","2567","1381","1085","256","288","280","2991","3000","2715","2146","2273","4678","1730","1718","654","844","1126","860"
"publicpolygonfeature:5:43015","ZIP Code 32257","country:us/state:fl/zip:32257","32257","78","2135","1231","347","3142","984","249","2605","3116","4340","1846","663","1359","382","78","0","1816","319","709","522","277","70","1621","1521","734","250","160","89","1022","1583","1748","1368","901","3439","933","913","338","325","508","851"
"publicpolygonfeature:5:43016","ZIP Code 32258","country:us/state:fl/zip:32258","32258","27","2492","1548","478","2049","1632","599","2803","3235","4078","1421","688","696","483","15","12","1735","757","1426","122","371","107","1126","923","1337","295","265","334","1489","1314","1825","1410","694","3384","729","692","475","213","281","415"
"publicpolygonfeature:5:43018","ZIP Code 32259","country:us/state:fl/zip:32259","32259","77","1690","2007","1114","4242","1659","845","5887","6366","6954","3077","1364","1345","476","77","0","1472","218","1262","745","798","316","2318","1924","1015","644","534","311","2927","2960","4456","1910","1882","5072","1696","1381","1111","253","883","462"
"publicpolygonfeature:5:43019","ZIP Code 32266","country:us/state:fl/zip:32266","32266","0","482","280","107","597","136","72","499","651","795","341","110","329","39","0","0","387","95","209","71","40","67","319","278","136","0","28","44","284","215","265","386","156","639","182","159","56","54","72","257"
"publicpolygonfeature:5:43041","ZIP Code 32277","country:us/state:fl/zip:32277","32277","14","1424","896","483","2434","1798","58","1744","1672","3481","1929","619","327","468","14","0","992","432","683","213","208","275","1368","1066","1514","284","37","21","800","944","867","805","714","2767","1058","871","178","441","181","146"
"publicpolygonfeature:5:43047","ZIP Code 32145","country:us/state:fl/zip:32145","32145","165","500","128","0","159","46","95","27","321","440","360","14","282","0","165","0","483","17","64","64","0","0","91","68","46","0","0","95","27","0","98","223","48","392","164","196","12","2","245","37"
"publicpolygonfeature:5:43189","ZIP Code 32003","country:us/state:fl/zip:32003","32003","35","1133","703","177","1360","582","198","1478","2586","3232","1143","539","482","584","10","25","884","249","417","286","103","74","645","715","296","286","121","77","858","620","1309","1277","999","2233","733","410","398","141","226","256"
"publicpolygonfeature:5:43196","ZIP Code 32009","country:us/state:fl/zip:32009","32009","15","367","48","98","271","231","27","88","237","418","74","100","43","0","0","15","285","82","48","0","61","37","152","119","183","48","27","0","33","55","38","199","99","319","56","18","76","24","11","32"
"publicpolygonfeature:5:43200","ZIP Code 32011","country:us/state:fl/zip:32011","32011","61","950","397","143","748","755","43","559","841","1343","626","340","222","41","50","11","882","68","358","39","126","17","466","282","583","172","20","23","173","386","405","436","125","1218","323","303","251","89","126","96"
"publicpolygonfeature:5:43201","ZIP Code 32033","country:us/state:fl/zip:32033","32033","28","61","55","0","404","185","0","629","128","203","95","208","72","0","28","0","61","0","55","0","0","0","282","122","156","29","0","0","363","266","90","38","57","146","65","30","25","183","72","0"
"publicpolygonfeature:5:43202","ZIP Code 32034","country:us/state:fl/zip:32034","32034","163","957","1369","331","1503","1222","209","1214","2723","3687","1798","1392","667","132","73","90","896","61","1101","268","239","92","817","686","1000","222","41","168","425","789","1462","1261","668","3019","1005","793","1003","389","382","285"
"publicpolygonfeature:5:43206","ZIP Code 32040","country:us/state:fl/zip:32040","32040","17","459","264","49","444","327","0","173","451","1018","335","607","323","1","17","0","432","27","133","131","49","0","309","135","295","32","0","0","110","63","215","236","200","818","135","200","324","283","103","220"
"publicpolygonfeature:5:43208","ZIP Code 32043","country:us/state:fl/zip:32043","32043","55","1974","1005","308","1745","892","278","1311","2240","3229","1150","685","1272","415","34","21","1559","415","581","424","219","89","816","929","716","176","179","99","450","861","1347","893","884","2345","474","676","341","344","447","825"
"publicpolygonfeature:5:43210","ZIP Code 32046","country:us/state:fl/zip:32046","32046","47","735","364","95","363","405","26","223","658","789","392","164","348","0","47","0","509","226","222","142","64","31","173","190","357","48","20","6","46","177","376","282","169","620","132","260","73","91","200","148"
"publicpolygonfeature:5:43218","ZIP Code 32063","country:us/state:fl/zip:32063","32063","0","802","425","167","463","542","0","829","304","1250","591","660","406","112","0","0","740","62","354","71","28","139","349","114","464","78","0","0","252","577","113","191","385","865","340","251","263","397","135","271"
"publicpolygonfeature:5:43222","ZIP Code 32095","country:us/state:fl/zip:32095","32095","132","690","898","212","726","437","73","1318","1975","2365","993","296","798","15","90","42","609","81","721","177","145","67","397","329","392","45","73","0","580","738","1116","859","627","1738","510","483","204","92","222","576"
"publicpolygonfeature:5:43223","ZIP Code 32068","country:us/state:fl/zip:32068","32068","380","2699","1357","841","4191","2017","319","2102","3417","5832","2418","1853","1573","514","236","144","2347","352","1107","250","738","103","2218","1973","1635","382","190","129","872","1230","2122","1295","1332","4500","1029","1389","1217","636","638","935"
"publicpolygonfeature:5:43225","ZIP Code 32087","country:us/state:fl/zip:32087","32087","0","117","105","30","57","29","0","64","0","312","83","226","27","0","0","0","106","11","105","0","0","30","14","43","29","0","0","0","19","45","0","0","17","295","53","30","189","37","27","0"
"publicpolygonfeature:5:43227","ZIP Code 32091","country:us/state:fl/zip:32091","32091","45","575","419","117","837","356","116","280","874","1577","380","776","186","38","45","0","524","51","317","102","84","33","465","372","266","90","71","45","91","189","415","459","242","1335","30","350","443","333","129","57"
"publicpolygonfeature:5:43228","ZIP Code 32092","country:us/state:fl/zip:32092","32092","89","1489","1357","901","2504","1448","742","3268","4572","6537","1699","878","1374","103","80","9","1313","176","936","421","642","259","1821","683","1270","178","596","146","1674","1594","2785","1787","1897","4640","853","846","435","443","465","909"
"publicpolygonfeature:5:43232","ZIP Code 32097","country:us/state:fl/zip:32097","32097","34","824","1060","322","1834","1003","465","930","1681","1880","1680","984","759","427","16","18","722","102","926","134","251","71","752","1082","640","363","433","32","278","652","906","775","543","1337","712","968","555","429","322","437"
"publicpolygonfeature:5:43262","ZIP Code 32218","country:us/state:fl/zip:32218","32218","37","1960","2200","473","3595","4202","392","3272","3468","7670","2431","1673","2327","1025","12","25","1535","425","1427","773","344","129","1782","1813","2816","1386","29","363","887","2385","1996","1472","1720","5950","1255","1176","769","904","1558","769"
"publicpolygonfeature:5:43263","ZIP Code 32219","country:us/state:fl/zip:32219","32219","37","544","224","67","686","726","93","685","711","1518","403","189","251","281","16","21","470","74","172","52","53","14","345","341","659","67","74","19","169","516","413","298","310","1208","151","252","146","43","200","51"
"publicpolygonfeature:5:43264","ZIP Code 32220","country:us/state:fl/zip:32220","32220","0","686","313","128","947","960","120","401","488","1338","202","169","441","129","0","0","512","174","202","111","57","71","459","488","708","252","59","61","22","379","197","291","191","1147","32","170","132","37","253","188"
"publicpolygonfeature:5:43265","ZIP Code 32221","country:us/state:fl/zip:32221","32221","137","964","661","424","2302","1814","146","1784","1164","3291","943","920","1308","269","113","24","870","94","612","49","399","25","1272","1030","1309","505","26","120","211","1573","557","607","606","2685","379","564","418","502","681","627"
"publicpolygonfeature:5:43266","ZIP Code 32222","country:us/state:fl/zip:32222","32222","8","279","705","296","1171","1330","180","901","951","1548","849","554","746","622","0","8","166","113","572","133","132","164","830","341","1039","291","0","180","480","421","597","354","210","1338","294","555","323","231","322","424"
"publicpolygonfeature:5:43267","ZIP Code 32224","country:us/state:fl/zip:32224","32224","60","635","857","740","2114","1480","386","2335","2812","4932","3191","405","620","959","24","36","539","96","695","162","472","268","837","1277","1124","356","160","226","1254","1081","1524","1288","1722","3210","1301","1890","319","86","245","375"
"publicpolygonfeature:5:43268","ZIP Code 32225","country:us/state:fl/zip:32225","32225","51","1875","1474","528","3940","1484","287","2673","4430","6521","2483","1045","1188","878","45","6","1578","297","961","513","378","150","2523","1417","1020","464","251","36","1172","1501","2740","1690","1372","5149","1207","1276","724","321","472","716"
"publicpolygonfeature:5:43269","ZIP Code 32226","country:us/state:fl/zip:32226","32226","31","817","458","359","1252","725","106","891","907","2274","852","396","544","667","15","16","719","98","322","136","257","102","661","591","691","34","84","22","403","488","620","287","517","1757","496","356","100","296","271","273"
"publicpolygonfeature:5:43270","ZIP Code 32227","country:us/state:fl/zip:32227","32227","0","9","56","5","41","10","0","5","33","167","126","12","21","1434","0","0","9","0","40","16","0","5","36","5","10","0","0","0","5","0","23","10","0","167","94","32","12","0","0","21"
"publicpolygonfeature:5:43271","ZIP Code 32228","country:us/state:fl/zip:32228","32228","0","0","0","0","0","0","0","0","0","0","0","0","0","222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43272","ZIP Code 32233","country:us/state:fl/zip:32233","32233","29","785","625","283","1258","516","204","1507","1669","1969","1197","383","293","1148","0","29","696","89","405","220","157","126","542","716","397","119","122","82","781","726","841","828","445","1524","615","582","214","169","177","116"
"publicpolygonfeature:5:43273","ZIP Code 32234","country:us/state:fl/zip:32234","32234","10","370","185","85","642","527","24","381","485","918","349","142","354","123","10","0","287","83","180","5","85","0","285","357","421","106","24","0","150","231","298","187","283","635","150","199","107","35","116","238"
"publicpolygonfeature:5:43274","ZIP Code 32244","country:us/state:fl/zip:32244","32244","83","2054","1685","591","4713","2282","469","3559","2926","6734","3275","1596","1463","1187","68","15","1830","224","1157","528","251","340","2471","2242","1730","552","175","294","1014","2545","1542","1384","2507","4227","1469","1806","993","603","657","806"
"publicpolygonfeature:5:43275","ZIP Code 32246","country:us/state:fl/zip:32246","32246","24","2666","1447","497","4388","1746","352","4716","4949","5819","3842","1492","1735","825","24","0","1943","723","907","540","318","179","2597","1791","1206","540","258","94","2191","2525","3300","1649","1283","4536","1738","2104","844","648","576","1159"
"publicpolygonfeature:5:43276","ZIP Code 32250","country:us/state:fl/zip:32250","32250","8","1809","567","367","1265","672","130","2156","2488","3285","2330","639","502","262","0","8","1573","236","404","163","149","218","857","408","495","177","80","50","1193","963","1326","1162","1140","2145","1295","1035","302","337","78","424"
"publicpolygonfeature:5:43429","ZIP Code 32656","country:us/state:fl/zip:32656","32656","84","708","324","123","775","604","62","397","718","1265","568","523","209","112","84","0","510","198","195","129","115","8","422","353","444","160","40","22","190","207","501","217","304","961","291","277","418","105","117","92"
"publicpolygonfeature:5:6684281","ZIP Code 32214","country:us/state:fl/zip:32214","32214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6703033","ZIP Code 32203","country:us/state:fl/zip:32203","32203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928350","Jacksonville, FL Area","country:us/state:fl/msa:jacksonville","27260","2717","59204","43127","18224","98246","57552","11644","88400","109296","166820","77358","35558","41089","19086","1885","832","48926","10278","30642","12485","12666","5558","52442","45804","42643","14909","6177","5467","39013","49387","62682","46614","41387","125433","38564","38794","20577","14981","19506","21583"